time,total_load_hvac
1065,349.75319078260003
1070,342.59860743856
1075,332.79852951408003
1080,321.17888513708
1085,309.10201043332006
1090,303.13637555776006
1095,293.9740201948
1100,288.69819776888
1105,281.01097917896
1110,273.50663869428
1115,266.3217632062
1120,260.30334386344
1125,251.29733709556
1130,244.48951733212
1135,238.69892644872
1140,232.30183638832
1145,226.60468343128
1150,219.71834596716002
1155,215.57321013116
1160,209.88240320984
1165,205.24629429435998
1170,196.65179610223998
1175,193.89362273939997
1180,185.53040822888
1185,182.66157748988
1190,178.43733884908
1195,172.85287549228
1200,167.57122584448
1205,164.3487429646
1210,158.96126731552
1215,153.97710001048003
1220,151.617454862
1225,148.36238449624
1230,143.23940486060002
1235,138.59778618344
1240,134.78540576704
1245,132.30124315455998
1250,128.61493755880002
1255,127.33016239711998
1260,121.25282760412
1265,117.53498602879998
1270,116.93820942924
1275,116.60041442792
1280,109.37401302572002
1285,109.0604141638
1290,107.27801510100001
1295,104.19900612080001
1300,99.98468124704002
1305,99.0334350558
1310,96.28875731216
1315,93.09241856575998
1320,91.65423708123998
1325,90.455447419
1330,86.48410009312
1335,19.883499999999998
1340,19.615999999999996
1345,18.498499999999996
1350,18.171499999999998
1355,17.564500000000002
1360,16.9625
1365,16.3105
1370,16.059
1375,15.331999999999999
1380,14.8755
1385,14.254
1390,13.9475
1395,13.421000000000001
1400,13.0445
1405,12.767999999999997
1410,12.236999999999998
1415,12.1855
1420,11.7345
1425,11.343500000000002
1430,11.0725
1435,10.761499999999998
0,10.715499999999999
5,10.7815
10,11.1525
15,11.383500000000002
20,11.6745
25,11.975499999999998
30,12.427
35,12.762999999999998
40,13.0495
45,13.686
50,13.8875
55,14.334
60,14.8055
65,15.337
70,15.914
75,16.4205
80,16.8875
85,17.489500000000003
90,18.0565
95,18.628499999999995
100,19.415999999999997
105,20.208499999999997
110,88.26339209248
115,89.18959728588
120,91.75003885667999
125,92.81031699176
130,95.35337890328002
135,97.03737157656
140,101.31912212696001
145,100.86648482348
150,105.22978848152
155,107.64355168612
160,111.7753209764
165,114.61376329459999
170,117.2825780714
175,119.58939213852001
180,123.1555862978
185,125.15270567072001
190,129.00016961528
195,132.95167466964
200,135.01560056712
205,138.75290205556
210,144.42698699184
215,146.27067221172
220,149.978819772
225,154.6741811344
230,158.63665347207998
235,163.52323737504
240,168.37749198128
245,172.39852096236
250,176.92251497751997
255,182.35371604996
260,186.75880175464
265,192.46891532432
270,197.30330916708
275,202.62717709
280,209.15250348159998
285,214.17957926544
290,222.71794679011998
295,225.2287911742
300,234.16215755844001
305,239.35036184475996
310,244.27783093128
315,251.9888317954
320,257.00841512052
325,265.4848679012
330,272.83113786396
335,279.13290131924
340,288.14717896404
345,295.97187597044
350,304.99230560416004
355,310.21834817348
360,318.23516461648
365,331.78887148640007
370,340.0832794536
375,350.52131310920004
380,356.63021214128
385,366.1781588346
390,371.16471583132
395,383.57566078312004
400,394.73400231652
405,402.01114046976
410,409.21833446112
415,418.52924495716
420,428.91243039456003
425,437.65428199168
430,448.0544258276401
435,456.90212612056
440,475.04019157799996
445,486.31135728216
450,494.71327816703996
455,504.07653896472016
460,511.2262130876401
465,526.27735228488
470,535.85543211936
475,542.32242159744
480,553.89973372848
485,563.8628423340001
490,578.56540970072
495,592.0330362121599
500,598.45696602572
505,611.11143889428
510,620.6579488938401
515,632.62879927576
520,642.7414759928399
525,650.1656072777599
530,669.7408390136001
535,675.2275062634001
540,685.75420126944
545,696.05564331628
550,706.72494528912
555,713.93425875256
560,724.87850020664
565,732.9055103559601
570,742.7244931592
575,758.24604712776
580,766.32518266872
585,780.30395161212
590,787.1832614570401
595,789.73803731256
600,802.4634134361602
605,809.88418842312
610,813.4654556346001
615,820.45364542296
620,829.34788145784
625,844.20953249244
630,852.13770320152
635,859.69142919724
640,862.7978527538801
645,865.2114823663601
650,872.6603911329601
655,877.9908195835601
660,880.35776106344
665,884.7273382880801
670,888.84918354636
675,897.2323695354801
680,895.10472588304
685,898.3661153368
690,904.4295935397199
695,903.1821918230002
700,902.39933454876
705,905.09696049628
710,905.96400659808
715,903.8391590066401
720,916.26437432828
725,911.19178896936
730,906.2400984906
735,909.1682089882399
740,904.0145202972001
745,901.56066258696
750,904.10868743476
755,901.1291501364001
760,895.10940776948
765,895.2661691414798
770,893.267517861
775,886.14894567184
780,880.4931764766
785,876.5260216056399
790,873.42899681512
795,866.94790192244
800,860.15189028204
805,859.92686785588
810,851.03067661756
815,843.61774179056
820,824.316749313
825,820.26074574984
830,811.5997311456
835,808.9151676126
840,800.5851643942801
845,790.13153553324
850,783.22277084016
855,776.4528905360401
860,768.1824898924799
865,757.3584046465201
870,742.96939326172
875,734.0898484177599
880,724.77793414372
885,714.3863502025201
890,705.6707325692399
895,698.83925986744
900,687.76094939216
905,676.72809320808
910,665.4288904329201
915,649.1918230608401
920,639.9191581673999
925,633.49859961376
930,619.34805869324
935,611.12599041236
940,598.8575204680401
945,591.60220666188
950,582.32485939188
955,563.8858615219199
960,556.3740381241199
965,541.3932756322802
970,530.3355060216
975,523.33975767888
980,513.87576061524
985,502.07575851204
990,492.50451417108
995,482.21754924827997
1000,473.73796271387994
1005,457.47661072124004
1010,446.4908024268801
1015,437.39285115736
1020,431.20500267024
1025,417.74424057247995
1030,410.00951154195997
1035,401.86634267648003
1040,392.01405603164005
1045,382.76713071324
1050,373.52462378399997
1055,366.4851888828
1060,358.67157628276
1065,348.91532008224
1070,341.54624052648006
1075,331.3572152206
1080,319.48610638260004
1085,309.51171400948
1090,303.33229032300005
1095,293.88789023152
1100,286.11080842872
1105,279.18055554796
1110,271.29447804532003
1115,265.8584005958
1120,259.57583062180004
1125,253.76356941476
1130,247.18177392119998
1135,241.49801265192002
1140,231.39573808327998
1145,225.25192564975998
1150,220.7552317354
1155,216.47657923559998
1160,209.08914466904002
1165,204.60854456176003
1170,198.46817644736
1175,192.72442043579997
1180,188.20121145024
1185,184.10917501156
1190,175.86897135396
1195,172.82898484159998
1200,167.26167915144003
1205,163.28378152916
1210,159.88681982056
1215,154.99936579536
1220,150.6370193874
1225,148.53590365872003
1230,143.12706745644002
1235,140.08264432812
1240,135.6763810944
1245,132.52952909016
1250,128.19373394624
1255,124.24639382628001
1260,121.11410193232
1265,119.80452309344
1270,117.57282816851999
1275,112.22997152052001
1280,109.9275573114
1285,109.37509278464
1290,105.17925057136
1295,103.74625599236
1300,100.20490616548
1305,98.43353230132
1310,94.40965132164
1315,92.97868890556
1320,92.23240831220002
1325,89.57719145988
1330,86.91115812832
1335,20.1835
1340,19.320999999999994
1345,18.723499999999998
1350,18.2215
1355,17.539500000000004
1360,16.9875
1365,16.3705
1370,15.799
1375,15.132
1380,14.9905
1385,14.494
1390,14.0475
1395,13.541
1400,12.9945
1405,12.742999999999999
1410,12.407
1415,12.130499999999998
1420,11.7045
1425,11.213500000000002
1430,11.0075
1435,10.831499999999998
0,10.660499999999999
5,10.6215
10,11.192499999999999
15,11.2085
20,11.589500000000001
25,11.8105
30,12.431999999999999
35,12.757999999999997
40,12.964500000000001
45,13.421000000000001
50,14.1175
55,14.484
60,14.970500000000001
65,15.341999999999999
70,15.834
75,16.305500000000002
80,16.8475
85,17.3895
90,18.0765
95,18.618499999999997
100,19.290999999999997
105,20.2135
110,87.92752074084
115,89.55057721107998
120,91.03570190676001
125,91.77465991388
130,95.98491212415999
135,98.18112524796
140,99.5854289584
145,102.40385963288
150,103.97962297824
155,107.41146754272002
160,109.49636649984
165,111.96421977220001
170,116.38195984088001
175,118.58007054224
180,124.08088081452001
185,125.21689717164
190,128.18827053351998
195,135.41576428736
200,134.21279032072002
205,139.27054498564
210,142.51894397048002
215,148.10235953759997
220,150.31212710484
225,154.29556468139998
230,159.06724427364
235,161.41961245804
240,168.59555491804
245,171.759422426
250,177.73426643875996
255,181.759173401
260,187.82362913272004
265,193.87725086912
270,199.66552721256002
275,203.91046268528
280,210.20335523660003
285,216.118577635
290,221.50414081835999
295,226.12618383616
300,233.00673605572
305,240.22165717496
310,245.96767203572
315,252.1534710064
320,261.74828003740004
325,267.04516908595997
330,273.9249005338
335,280.20385338832
340,288.40248424940006
345,294.01423549439994
350,303.70839776428
355,311.75229461916
360,318.63786436436
365,334.59640090915997
370,340.0348803973201
375,348.01076971919997
380,355.9982196836
385,365.12158492540004
390,374.29941619600004
395,383.24381004876
400,390.74603566871997
405,401.6308943828
410,410.0534868162
415,418.13570247756
420,429.75827954036004
425,434.53707293952004
430,447.90942141248
435,454.44714284635995
440,471.90160891344
445,484.96813759224005
450,493.35680709612006
455,502.97984069736003
460,511.6698323712001
465,523.05701380932
470,533.04332613588
475,544.07072772312
480,553.491239058
485,564.3528318186
490,579.14345457436
495,588.82501907936
500,599.21205908256
505,609.4794026778
510,620.80517936092
515,630.79872841844
520,643.34014268916
525,650.27495412832
530,666.0033099222401
535,674.76087810324
540,688.6921459366799
545,697.55587580272
550,709.44596846888
555,714.9981145654001
560,724.0828965506801
565,733.98712501448
570,743.04822086164
575,758.87845486128
580,764.07626825952
585,772.9810503444
590,782.9186064909601
595,791.36222491512
600,801.6702611012402
605,807.25602841524
610,814.32159569124
615,824.0193744800399
620,827.7985253014799
625,837.56520613516
630,850.4151252176
635,854.89768506984
640,861.68316289332
645,865.8149206480399
650,872.9581825846001
655,878.6048248818399
660,881.63228340316
665,887.4474469826
670,890.9046706149201
675,891.7395723904801
680,895.7831506254
685,897.3987623614
690,900.4198101090401
695,903.7969107808801
700,902.0946551162799
705,905.0314100638799
710,906.53749144568
715,905.8577359052399
720,920.4079309595601
725,906.8348453657601
730,906.7002421336399
735,903.9506007349601
740,902.4941818244401
745,905.61803037628
750,899.8316874885999
755,901.16151387468
760,895.1527720962001
765,895.5525712081601
770,892.2890361712399
775,885.09867216828
780,880.66436437172
785,875.7560152713199
790,876.8532059607599
795,865.3458369888799
800,862.3643169863601
805,857.4462858701602
810,850.00166915976
815,844.13215435964
820,828.2998551964802
825,826.11570000672
830,815.70109494696
835,809.1547272115199
840,802.2522047810401
845,790.97651614344
850,784.389671742
855,774.6651090123601
860,768.91969861752
865,757.131743349
870,742.4264489720802
875,733.5800248411201
880,724.5863280316801
885,717.2596996499599
890,705.82654383144
895,696.3449659088001
900,689.6314477541999
905,675.7811064798401
910,668.5308273698001
915,650.28084799628
920,641.75100224892
925,632.62922346176
930,618.0415893474001
935,610.9883241019601
940,599.1180650222
945,591.19009471668
950,581.89312873572
955,563.9223973652399
960,553.18371876624
965,542.8825949382
970,533.82295414704
975,521.07908417112
980,512.88305365752
985,501.32480450304
990,491.43475391064004
995,483.81441930660003
1000,474.78785527332
1005,456.54824384184
1010,449.23855120191996
1015,438.76660121707994
1020,429.73617584603994
1025,419.21152554727996
1030,412.07196357564
1035,398.85325647915994
1040,393.502231241
1045,383.66853116912
1050,373.84163420059997
1055,365.53260424952
1060,356.45550727204
1065,349.56184143232
1070,342.22770666272
1075,334.5095520823601
1080,318.37680131443994
1085,310.00670815908
1090,305.04739059384
1095,294.39166608131995
1100,287.03601099455994
1105,279.35512390776
1110,273.53159147752
1115,267.4653141532
1120,262.0173274492
1125,250.86989106520002
1130,247.05059941195998
1135,239.17057366027996
1140,233.86427517644
1145,226.64473647747997
1150,219.920720719
1155,214.76069001664
1160,207.84156187868
1165,204.08537081048001
1170,197.86578985936
1175,193.42281436856
1180,185.8150721614
1185,183.23151725900001
1190,176.76837426484
1195,171.35432111864
1200,167.0096006244
1205,164.00505685664
1210,158.99447140796002
1215,154.82062090648
1220,151.19272165988002
1225,147.17020369404
1230,141.74019722444
1235,139.4620569364
1240,133.69032974028002
1245,131.76741195444
1250,127.85229194755999
1255,124.24059481516
1260,122.51205233599998
1265,118.53408048644002
1270,117.54702410360001
1275,111.49594847352002
1280,111.35799409596
1285,107.28523593508001
1290,103.76345922424
1295,105.54526258724
1300,99.58820594052
1305,98.22202732119999
1310,98.16773143856001
1315,93.65051756916
1320,91.84709305612
1325,89.41159998924002
1330,88.63031308824
1335,20.298499999999997
1340,19.235999999999997
1345,18.868499999999997
1350,18.0715
1355,17.654500000000002
1360,16.9775
1365,16.4055
1370,15.884
1375,15.286999999999999
1380,14.820500000000001
1385,14.604
1390,13.817499999999999
1395,13.446000000000002
1400,13.4445
1405,12.607999999999997
1410,12.402
1415,11.895499999999998
1420,11.4495
1425,11.268500000000001
1430,11.0175
1435,10.6565
0,10.500499999999999
5,10.911499999999998
10,10.8775
15,11.273500000000002
20,11.8595
25,11.815499999999998
30,12.317
35,12.752999999999998
40,13.1745
45,13.486
50,14.022499999999999
55,14.279
60,14.845500000000001
65,15.302
70,15.944
75,16.3505
80,16.8675
85,17.4795
90,18.0865
95,18.628499999999995
100,19.490999999999996
105,19.958499999999997
110,88.12503735164
115,90.24710827848001
120,91.66556798876
125,93.4388721212
130,96.85128455728001
135,98.81683815359999
140,100.1330002138
145,102.45599710460002
150,104.90472134876
155,107.91174253116
160,111.08345064916
165,112.34014457008
170,115.32654442696001
175,120.07981569987999
180,122.26413287128
185,124.72552985276002
190,129.0210168554
195,129.50784115516
200,137.62089810839998
205,138.845172094
210,142.00983162076
215,146.79899824511998
220,152.02348199348
225,155.19058058216
230,158.62222528688
235,164.45994817348
240,167.93943684988
245,172.12154035136
250,177.55893310956
255,180.9242601676
260,189.7816196636
265,193.28500542523997
270,198.03653189567999
275,204.18420361696
280,209.91738896156
285,213.95991140280003
290,219.8396566778
295,227.79193399879998
300,231.54004625352002
305,241.84130872111996
310,244.077379365
315,252.28592028596
320,261.07946118239994
325,266.82040140716003
330,271.96788681416
335,279.22487589128
340,287.59418615416
345,293.7866429582
350,303.65904268556005
355,311.41631460068004
360,317.22430542192
365,333.57931507264
370,341.22391092064004
375,347.82872784664005
380,358.93662580996005
385,365.4822314575201
390,374.33808156436004
395,382.81735006736
400,392.37478821028003
405,402.44325108019996
410,412.64753752232
415,419.66102108728
420,428.72509847936
425,437.89714278144004
430,447.8694892866
435,457.10018625268003
440,472.4272328286
445,483.6035485213199
450,492.02638105020003
455,504.24702591132
460,512.7133988043599
465,525.28810492116
470,534.4975778488799
475,544.07224752072
480,553.1974580131201
485,561.99112125708
490,580.80445778316
495,591.26407083932
500,601.45648662728
505,609.70889070912
510,619.62897188332
515,631.4683297238
520,640.1057121912
525,649.6365749075201
530,669.19403951528
535,676.59973849932
540,688.5317434363601
545,695.5657650743199
550,707.8182344934401
555,713.9819739131601
560,725.75001647468
565,737.32012026856
570,743.3485205915999
575,760.9679614936801
580,769.4076816879601
585,774.28091748468
590,787.6893851737201
595,795.3315777397199
600,799.5068934353999
605,808.18778011008
610,816.25546538088
615,821.73033392496
620,826.43735679756
625,844.1784942035599
630,848.9382075266001
635,856.62770428224
640,861.98479647756
645,869.61921976928
650,876.98407211064
655,877.9565868842799
660,884.5921667310001
665,883.5103010108401
670,888.99528807052
675,893.4364997129201
680,897.6614992415601
685,899.61219620616
690,898.78604928352
695,902.4092957933199
700,906.4829290182001
705,907.4228988913601
710,903.6472368341599
715,904.9783696062401
720,915.5839948985599
725,907.33273325288
730,909.9958305729601
735,906.5592012831601
740,904.89836518188
745,902.63923180184
750,900.2716318988
755,898.7157833779602
760,896.0133090484401
765,893.07376118776
770,888.35618091448
775,885.99028095468
780,880.21863885112
785,878.63507670188
790,873.0276307292801
795,861.9440965154399
800,863.08069735088
805,854.4159440924
810,851.6225858990001
815,844.31615021316
820,827.97226386228
825,825.70737761436
830,819.07105413624
835,806.07461553132
840,800.4013689739202
845,792.25909072536
850,781.4841603141601
855,774.4366610856
860,766.8422175327601
865,759.80030182788
870,741.15194431596
875,732.74549182648
880,723.34977491716
885,714.63119464692
890,706.6512430578799
895,692.08901820564
900,687.36511029596
905,676.1990187968402
910,667.60199695892
915,650.5333436728799
920,639.9417533339599
925,631.1782083840399
930,620.8272404451601
935,610.15173107292
940,598.2224361936
945,589.72469106308
950,579.729626371
955,564.10564253412
960,551.27943244548
965,541.70801485836
970,532.7701493550001
975,523.07791545024
980,512.70803043204
985,502.79971816536
990,495.04679308464
995,483.67780804212
1000,473.5043471055601
1005,457.1175556466
1010,448.38216604620004
1015,437.11503430320005
1020,429.20146399564004
1025,417.58995956256
1030,411.46288132552
1035,401.9127017311599
1040,393.18295061696
1045,382.91284257712
1050,376.34253189640003
1055,364.17886075788
1060,358.8211821306
1065,347.77151217808
1070,341.06556345128
1075,334.18067205852003
1080,317.21212128612
1085,311.08629090068
1090,303.3631148726
1095,295.23686310884
1100,288.67707474452
1105,280.37969434032004
1110,272.42739688444004
1115,267.32712414044
1120,257.56979672548
1125,251.02805504416
1130,246.62870574436
1135,241.43515377603995
1140,231.11536220324
1145,226.69841384671997
1150,221.00060398788003
1155,215.88890064868
1160,209.66922261140002
1165,204.07830514336
1170,198.16098690112
1175,192.2486103902
1180,185.94397583623999
1185,181.85729297640003
1190,176.90688428996
1195,173.180411155
1200,167.56728082652
1205,161.54592082636
1210,159.85639633995999
1215,155.85351215347998
1220,150.28235074411998
1225,146.96535637216
1230,141.22640449404
1235,138.3497301474
1240,134.42795519944002
1245,132.82676123587999
1250,129.15521248331999
1255,125.53643967695999
1260,121.09407709460001
1265,119.40469196864001
1270,116.5699085542
1275,114.72332374664
1280,110.14297864212
1285,108.9798828862
1290,105.61801815256001
1295,103.86884834904001
1300,99.98275689975999
1305,97.76234582888
1310,97.24137250764
1315,92.73689511916001
1320,92.21874929796
1325,89.569632746
1330,89.3277607214
1335,20.2185
1340,19.420999999999996
1345,18.708499999999997
1350,18.1665
1355,17.489500000000003
1360,16.7225
1365,16.4455
1370,15.814
1375,15.427
1380,14.7705
1385,14.434
1390,14.0125
1395,13.711
1400,13.2945
1405,12.782999999999998
1410,12.521999999999998
1415,11.995499999999998
1420,11.7545
1425,11.343500000000002
1430,10.8875
1435,10.766499999999999
0,22.230999999999998
5,21.824499999999997
10,21.918999999999997
15,23.7055
20,22.566499999999998
25,24.99
30,29.39
35,25.668
40,27.363500000000002
45,31.060499999999998
50,34.940000000000005
55,31.0815
60,39.273999999999994
65,40.428999999999995
70,37.50899999999999
75,41.8775
80,44.869499999999995
85,41.928999999999995
90,51.5465
95,41.5575
100,43.6945
105,49.841499999999996
110,125.50836864920001
115,133.92588382952002
120,124.53463552984002
125,132.25958189984
130,143.40662468412
135,136.65180528568
140,144.72404521068
145,140.19374785672
150,153.99771074776004
