time,total_load_hvac
925,702.6727951927523
930,598.3535214303042
935,627.2512896871827
940,607.1337158245168
945,721.4784358542488
950,611.7869057899883
955,546.7885444934997
960,501.2985686191045
965,463.81929112123015
970,531.7559406864782
975,482.37264227987475
980,445.0775114630589
985,468.62592027261087
990,442.60976843888017
995,539.0865918999547
1000,488.90082448324426
1005,447.8616528051185
1010,488.49878945794836
1015,432.65352879306516
1020,391.69087095549366
1025,460.38894081491014
1030,420.3955562536771
1035,360.34334866110305
1040,376.44973395217215
1045,349.19262111033316
1050,325.8448213278425
1055,383.57485565994307
1060,400.3510159806758
1065,300.7645824869539
1070,346.3574906010671
1075,303.26778482415284
1080,298.09041291232586
1085,286.9515807608251
1090,276.98897085258034
1095,291.320058688641
1100,262.7306559303525
1105,281.0186178477421
1110,266.20527924828053
1115,255.96574423505137
1120,234.90810214836125
1125,232.8341917062367
1130,252.37495367029763
1135,241.97848059645494
1140,209.90158379259844
1145,221.4346435966112
1150,226.76991146550012
1155,181.70664286542356
1160,210.30879233491152
1165,187.5331058117828
1170,201.12203603405018
1175,177.51920706774743
1180,156.3892964307057
1185,154.68731079751822
1190,174.21188893858417
1195,170.45076990453722
1200,153.3032335702771
1205,166.53886596201895
1210,135.10006821665164
1215,149.83005578530404
1220,133.44231594980246
1225,133.2414234983386
1230,139.25812951257618
1235,124.89564484025942
1240,128.0735952731765
1245,140.3855565453664
1250,122.2995433653833
1255,129.78651127400386
1260,107.90472398812875
1265,120.93678302778336
1270,124.31426720867645
1275,89.14704289946988
1280,100.88361513239451
1285,110.76769514712956
1290,102.52032093247884
1295,104.17104115045977
1300,91.51002602205087
1305,96.63501291097377
1310,91.23654694003471
1315,101.13429083727236
1320,90.90100144459954
1325,89.42635286336787
1330,19.455592260565208
1335,18.54809698153414
1340,18.036963927829763
1345,18.62113622785135
1350,16.803843229662085
1355,17.40176767029326
1360,19.03022629874343
1365,16.985607133263347
1370,15.024634797539736
1375,16.496809610842277
1380,13.866051808248725
1385,11.66917589346262
1390,12.586863225378387
1395,11.19000509722082
1400,12.258308834062955
1405,12.20996455032632
1410,13.411476754904907
1415,12.118367905637431
1420,11.203618969578251
1425,11.711215743627813
1430,8.83319611451055
1435,10.851253028090822
0,11.372069801945619
5,9.837713917016913
10,12.457838941771383
15,12.02145449612147
20,11.48579375511212
25,12.977289728811584
30,15.15827583839318
35,13.315452293161217
40,14.039360367280834
45,13.497556431615386
50,13.592469577258038
55,15.762322282914578
60,14.2027831925094
65,16.16602845576516
70,15.66799770907783
75,17.70073268635293
80,18.03334864386501
85,19.614812376034156
90,18.15619236754223
95,19.0555132608181
100,18.52476539666794
105,83.60029964507486
110,92.10074280732778
115,97.59052978348998
120,86.0409169890205
125,100.43752222479092
130,107.49838181617113
135,103.445217307151
140,116.33530838177143
145,98.9804457209148
150,98.3974146550626
155,94.4029668450454
160,128.08769949204802
165,121.29115152562514
170,117.81721572453593
175,125.70504618924994
180,115.50717753512886
185,154.32346973777823
190,132.92789016732985
195,137.0716056855047
200,149.93003249274858
205,148.6554808127452
210,148.4964021892627
215,140.43055536499423
220,160.9896083712181
225,181.23659175731504
230,179.5148098201808
235,188.6080249595848
240,163.24671793420703
245,163.65767983328078
250,180.5113305280994
255,189.0965316443423
260,210.42932094318223
265,171.42589690717756
270,228.28127668597398
275,208.43459979177499
280,207.69805649367729
285,204.52227868815717
290,198.7113350645285
295,249.54175396649777
300,238.74170123949082
305,219.53247981354335
310,227.15807438726878
315,253.00594209445606
320,299.7489918449416
325,267.79283178357196
330,247.09577612216574
335,282.55423619991416
340,287.1389547923889
345,238.71895129263777
350,308.0380572570363
355,311.4616045593705
360,349.50498188276026
365,390.1174453384259
370,378.2708018145382
375,350.76732069025906
380,333.67169089718794
385,451.60134670648233
390,383.9368046829945
395,394.36388961670383
400,403.8079755272213
405,417.9551264999276
410,415.3653031324599
415,408.39200604014684
420,417.78275968937555
425,445.840296908508
430,438.8950642998179
435,448.4795882402238
440,487.0258781612626
445,483.84696398239475
450,564.2256775692268
455,406.39441930840167
460,568.0028000305321
465,582.5719768620625
470,451.49729970142334
475,536.4056482610932
480,546.987868727169
485,514.3063281273163
490,554.1836291012277
495,545.6246551865696
500,695.7583692548561
505,664.4327466315976
510,697.0958445180028
515,675.3792367734026
520,590.806551370101
525,638.8005015773543
530,702.9398621893524
535,621.7436407320141
540,736.1637631163403
545,693.278017570255
550,696.8189156612096
555,766.9890115602661
560,759.547534824695
565,717.9704901151947
570,827.7998341045067
575,700.7711756071161
580,814.80506511902
585,821.921905132958
590,772.3628508897755
595,824.1474979356364
600,727.9606231663348
605,877.6371341276152
610,815.1953214158766
615,795.5549101208736
620,913.6572068233322
625,803.7527549843155
630,758.6510961756143
635,754.5312210952607
640,909.4628697361009
645,782.9989621955531
650,998.572264566511
655,735.4311172983294
660,1004.2801899964096
665,903.8108802205935
670,885.0491205274946
675,855.8024627909822
680,928.16639224165
685,898.6356700234936
690,981.4156266218865
695,914.7531690258912
700,911.5919840522764
705,881.1923503148205
710,900.8448311146408
715,942.8877458917856
720,783.1566713293957
725,807.6831359863772
730,958.1674211962446
735,915.2729904303469
740,893.328137064144
745,903.0884460716104
750,929.1985210046965
755,859.3700321596237
760,836.0807591783118
765,905.5811166270324
770,817.1436460183434
775,913.7816953056977
780,755.7419568422757
785,944.893926100788
790,901.5104803134714
795,882.3553679724713
800,923.5179970910552
805,964.1376086543887
810,913.5396623422826
815,708.0463697775758
820,739.167050901639
825,774.0460309388712
830,810.6761931181819
835,833.9708345697135
840,743.1443523413502
845,794.8582679319758
850,727.8034240392147
855,730.4063660161432
860,673.2294288643443
865,686.4846702551638
870,655.508931571984
875,667.200857786243
880,776.2930321995459
885,652.046354625
890,842.1658509923622
895,712.218582343583
900,690.8613729432114
905,621.7708367093168
910,686.5437874223194
915,608.3068802647915
920,636.5430744517947
925,744.975483421789
930,605.7260293126022
935,657.4652922429278
940,558.2012810154944
945,579.0221131015057
950,644.8309890405721
955,525.5760849141788
960,624.2310872533196
965,562.6686741504534
970,499.69631700583324
975,541.2847985594617
980,542.7760854235787
985,516.5531231889308
990,422.7697841178178
995,445.7669446472367
1000,447.7078397044685
1005,444.6322776698656
1010,461.69988482621756
1015,437.2259470845207
1020,373.50983358444313
1025,424.7581001743189
1030,422.39885298406557
1035,410.25182518224847
1040,414.64386274487697
1045,398.56763747252404
1050,378.09923174587374
1055,355.86588904782775
1060,303.56713353206504
1065,351.93667954377923
1070,340.24095014904645
1075,326.14960899947613
1080,280.5592768126514
1085,277.2013914975034
1090,318.9650536533678
1095,286.61868975696393
1100,297.03013513073023
1105,274.64149445479944
1110,267.4725892436321
1115,279.4519432024624
1120,241.27279355417045
1125,246.78590311273766
1130,231.32133248759004
1135,224.77060692087292
1140,223.125037969093
1145,223.82799050882784
1150,206.0406233782949
1155,230.9088324701439
1160,189.02128074034607
1165,194.58509242488347
1170,185.12492631553096
1175,209.2054796975337
1180,182.074826259632
1185,191.4472419698528
1190,151.64036880685578
1195,172.24861345028944
1200,174.8039269000435
1205,160.2257474988564
1210,167.8899983430275
1215,144.3978044262633
1220,164.62499058325199
1225,173.00071720162182
1230,134.55400586429363
1235,131.07582142515255
1240,147.54824534234
1245,146.11269140348327
1250,118.7184858678575
1255,117.26635664048044
1260,116.20274623973894
1265,105.29295470415565
1270,104.57027510965209
1275,103.33681337533228
1280,101.45046590637526
1285,104.9132147257535
1290,105.530506991699
1295,112.19062061275368
1300,90.10877432157315
1305,101.27638105966673
1310,91.63065653184026
1315,90.31289142246204
1320,94.79111320387281
1325,79.78696653194409
1330,20.589697849131042
1335,19.608681334490463
1340,19.263647640119597
1345,18.6021015759368
1350,20.95476834403755
1355,16.163515497459155
1360,15.612846332017432
1365,15.272691134259869
1370,14.50733971015272
1375,14.150199139063695
1380,15.779603135738299
1385,15.68284008578537
1390,13.027699387522071
1395,12.147884671506802
1400,13.275465537028099
1405,11.787198833434164
1410,12.282443153237663
1415,11.904671338221005
1420,9.888905888150292
1425,12.36461407821072
1430,12.593524559783305
1435,10.194947907492969
0,10.403495376139784
5,11.576322524762329
10,11.708618240369365
15,12.336924768287139
20,13.860727783611166
25,11.97504976221038
30,11.840250916086209
35,11.645132077192308
40,12.857473549964253
45,13.835735685504659
50,16.529083148742888
55,14.44644711343003
60,15.586131289239585
65,15.878111390027145
70,17.976145582422962
75,20.4155903937919
80,16.813756782552453
85,17.258214676256717
90,20.244186379737595
95,20.411895333856545
100,23.27437636039505
105,93.62288894481686
110,86.50613729576682
115,95.5084202230428
120,103.53675022916052
125,102.01517302885725
130,102.39450307252082
135,109.29141096657507
140,112.2928059346931
145,116.18243170993321
150,113.21859252707446
155,109.10552390018913
160,112.44418327043975
165,127.98147541247194
170,111.9152342979926
175,125.43006591410065
180,122.81555090640937
185,129.5643580664103
190,144.9433774951553
195,137.79274261967498
200,139.83340088017096
205,127.22295090424724
210,157.09335768713035
215,158.1600391434817
220,180.90421190650872
225,156.09427355057898
230,166.78294360526894
235,169.07087031933594
240,194.36892070441505
245,175.04174267264605
250,184.74220933029534
255,195.79250154822142
260,195.35606565932753
265,190.4679424888942
270,207.6909339164872
275,228.41808000575412
280,198.04014934943993
285,222.40442198908428
290,214.51785035791838
295,253.15920877103005
300,210.88690166763647
305,234.1344275911468
310,260.2265716087962
315,289.4855801986622
320,263.78001408253175
325,262.1737464720741
330,322.92984401725766
335,254.82290876244343
340,244.44600287896577
345,312.7092744581374
350,298.8983719150792
355,293.6939349295225
360,349.21525645326915
365,346.24541815769004
370,332.83608818471026
375,323.1685609634455
380,390.8532634161197
385,393.0762072943513
390,381.0287433353975
395,450.68593646957316
400,367.0249268432154
405,361.8472559060397
410,395.95798844671293
415,427.1614386453376
420,445.06013871785393
425,440.0350899925637
430,472.1790759867919
435,425.8605610133269
440,538.1917648411018
445,491.0634584048195
450,548.8724684428616
455,524.892534577794
460,540.6492920906101
465,557.022772202803
470,563.0869551444026
475,581.1896007348822
480,624.8289415230321
485,587.9581993891067
490,625.9844049057126
495,596.027990485712
500,680.5720116694008
505,585.3153102811632
510,719.6916316527745
515,636.1375751372684
520,575.9661892971689
525,673.1237120791196
530,638.7942372389826
535,730.1937665505684
540,660.5900785996736
545,678.8929711939919
550,608.7569019676621
555,696.2070039785782
560,591.1164174462763
565,650.3929618289449
570,808.182694636356
575,813.5671232928503
580,804.1165356600246
585,724.7736716522584
590,790.6704147321929
595,797.7942216264656
600,731.016289977154
605,912.0511579986503
610,879.0646793395349
615,814.0776709264035
620,845.7962727946398
625,865.698818650794
630,716.7020526359095
635,844.4734099939819
640,818.9127500309713
645,802.6233417492908
650,855.368651540095
655,1009.665605998477
660,930.3076377740834
665,850.6714178496159
670,934.3059336740923
675,997.9819155202147
680,967.9565433642437
685,909.9960904151812
690,856.6279685375268
695,955.2603503368107
700,935.381324947029
705,974.1096617330811
710,951.5558900691577
715,995.5040979344848
720,867.6944263560257
725,999.5107926823077
730,921.3970642109376
735,1057.5595814503279
740,852.839948309355
745,1026.5723489891213
750,912.8891514258191
755,851.3040096597038
760,858.4756041271643
765,866.897450885794
770,914.8103884207108
775,919.511691662032
780,836.2708172363613
785,871.545693913799
790,1010.3873322139698
795,982.976346185639
800,886.4869194864643
805,853.7910534669412
810,850.1773974834389
815,872.7070242187865
820,755.8567778969126
825,798.8401364809835
830,701.7264325046286
835,828.484144083314
840,834.2831333297844
845,757.0621789591611
850,873.222624053765
855,692.8228573989757
860,668.9367650321153
865,759.0289327947658
870,799.2406530243084
875,824.5518001962022
880,687.3004621534327
885,769.0617585296011
890,693.0271850015477
895,675.9681834289242
900,724.5834725996174
905,702.8172699194957
910,566.8318357064726
915,719.4850334718765
920,703.22718743108
925,589.2437959651984
930,629.7974857573563
935,622.0434057028634
940,601.0870341888203
945,555.0281508586326
950,531.5275691988202
955,550.7021013818288
960,591.7068299922106
965,554.6666780360655
970,508.8110025575718
975,546.6313135509387
980,389.5324692053508
985,540.5010753824142
990,417.8278068400035
995,458.9723657718974
1000,416.7435696277734
1005,401.3409328562179
1010,479.6281766472794
1015,415.9189372359836
1020,432.41121238485465
1025,410.54976690912594
1030,415.19089776581274
1035,396.3589602688291
1040,343.84922150663357
1045,405.57822626796235
1050,350.8711450662572
1055,312.6530835088279
1060,336.5686729231835
1065,382.4356351089798
1070,354.42092643072556
1075,310.8458029690897
1080,302.19734783751585
1085,295.8884926945231
1090,344.5419989379953
1095,296.3231695148201
1100,290.35094065984237
1105,296.36312117736475
1110,270.6440496737553
1115,253.64446870753815
1120,250.54934796797738
1125,244.523942767448
1130,239.65702300675903
1135,246.9213437249241
1140,227.4182792019348
1145,233.52828421699184
1150,215.17604382638692
1155,208.9491138711141
1160,168.94604171591266
1165,212.28779056870485
1170,199.1032180692078
1175,201.7973891294992
1180,141.84770192793653
1185,205.71998814538222
1190,170.7742530765449
1195,183.82473875381004
1200,148.70080640017161
1205,167.15117398343153
1210,140.91691813719913
1215,142.37734174939558
1220,168.61432870333192
1225,141.18544103182043
1230,139.11459642089838
1235,144.8336578005686
1240,136.65741296889135
1245,130.3036004201155
1250,128.062817070768
1255,145.80001138122705
1260,118.5121935055052
1265,118.56958664788361
1270,123.45645202185813
1275,121.2817391517804
1280,117.31980026954722
1285,109.50575604104414
1290,93.80120024367983
1295,114.30228589196376
1300,89.72599066470107
1305,99.17071506017923
1310,88.41955776478547
1315,91.04503037334807
1320,92.06444321856712
1325,90.47557711224948
1330,20.88027330835371
1335,21.81528123435856
1340,19.288848857698433
1345,17.83617396552881
1350,18.881497281320865
1355,18.576611453470736
1360,14.73572195974032
1365,16.65360613681549
1370,16.13922574783961
1375,14.789841131387556
1380,16.01700588874187
1385,13.745488131632797
1390,13.732586996911927
1395,13.13508158691608
1400,12.773900599123547
1405,11.364496099403716
1410,10.51624201879404
1415,13.124239334672565
1420,10.49565885279665
1425,10.152893669309645
1430,9.006930838305694
1435,9.925791251063515
0,9.72078234487763
5,12.628819538001776
10,12.232869178057971
15,11.093216721822888
20,14.198334316495574
25,13.419210095131954
30,12.23653146631849
35,10.60022991846261
40,16.123310679529716
45,12.445900922731418
50,12.538366999415155
55,16.119444857772773
60,18.408165324994997
65,17.509734136879985
70,17.182175831057666
75,17.769581641639792
80,18.715613110564128
85,19.264162526672987
90,19.08334129130019
95,19.557686768980044
100,20.002832724261754
105,81.48615304815701
110,87.9382703411695
115,78.19798940088347
120,92.40850225025952
125,88.50066859865284
130,88.4771710073784
135,101.04618830793504
140,113.28185154924346
145,111.40512545269408
150,92.5672330024945
155,101.72956124581357
160,122.37649284044944
165,104.5014110244135
170,118.31399316384578
175,128.59305972324998
180,115.18137781161569
185,129.16265184680904
190,118.05537802132316
195,130.2253883108766
200,144.38670573367006
205,123.2661773162613
210,152.92734402347148
215,149.52114484255696
220,161.1779379058329
225,162.2421782591141
230,181.03068850104495
235,168.50326003258925
240,166.65331182046995
245,179.3085045418427
250,191.0255435347598
255,187.7334793987002
260,191.64105309607785
265,186.0462644345985
270,192.40077054537915
275,186.09377191396726
280,245.30839441522414
285,199.29063049715035
290,212.8375307979794
295,220.69640620239704
300,257.8987713120115
305,239.8902529953197
310,279.47807461156344
315,244.13878157424367
320,272.635696865132
325,254.35479239628944
330,328.01178414898027
335,259.63146199439694
340,300.9860643500408
345,318.8870046584702
350,322.05459547272113
355,313.2925240679156
360,327.84877280797167
365,341.15536928262213
370,344.1119347058723
375,386.51954263599237
380,432.6746866264429
385,357.9222902979533
390,342.2361483255931
395,389.00329539058134
400,483.3571997646424
405,384.47531073655904
410,474.3787244549605
415,489.9224526489178
420,418.39551198407037
425,467.0078267782522
430,516.7040280724474
435,457.97354845898917
440,474.1983642346519
445,470.062481544086
450,462.4086379103772
455,482.4641195591805
460,472.22214390858795
465,535.1377084718835
470,510.51594766339025
475,564.8128936142759
480,494.6314345147407
485,596.4870420609145
490,631.8575722962238
495,503.6107068191416
500,627.9525043345926
505,680.7488531612793
510,568.734962911552
515,724.7393228957635
520,672.9655490220424
525,631.0019243810068
530,672.5037400044993
535,719.2012899282361
540,702.66678547102
545,736.9060455069208
550,662.9510335376214
555,732.9918452255326
560,650.8817193821951
565,737.4610932070856
570,705.227750209081
575,723.3664356757924
580,854.2450500334185
585,852.9989099077493
590,831.0136585141687
595,732.008230664782
600,787.0678219930153
605,893.8961879414417
610,833.0192917644719
615,984.061947404646
620,869.6910203029128
625,861.2532037045378
630,834.7536127395683
635,871.3291458697149
640,856.6105525108314
645,921.3202222706618
650,946.9219958786409
655,825.9964248354142
660,790.3588027949763
665,757.3727850106918
670,931.8106331441581
675,815.6157201049419
680,744.4779094214866
685,931.6221116355096
690,1085.2127953841523
695,904.1058561232264
700,968.7303863430926
705,912.1263388842657
710,898.8305923126786
715,983.3572243242551
720,885.4129933781832
725,928.2571699580556
730,929.2378137817348
735,855.9401952586271
740,976.8475164926112
745,889.0165267221768
750,845.4603995826069
755,935.1298623523669
760,830.2121749937352
765,892.4706484208882
770,884.1556556680471
775,955.5071117651953
780,913.0217670767108
785,871.1880227530145
790,923.0162793219262
795,962.1469332554868
800,893.1768895040392
805,854.4534935962904
810,757.616880678402
815,763.0177155035774
820,801.7273322917434
825,775.2704775773639
830,799.1072667354088
835,801.3337718196191
840,823.0274564918252
845,778.8919323116961
850,800.9854059361049
855,771.0362215884059
860,640.178433363023
865,685.8832259054002
870,726.1764043821262
875,654.05899994792
880,748.9315489463653
885,792.6885699846057
890,763.0580027458152
895,673.7587948300546
900,757.5573689896682
905,676.1530510768786
910,630.3189882134129
915,609.0042028355028
920,619.0354853147354
925,602.3110364098819
930,617.4279039060714
935,608.4739160771131
940,590.9867142606912
945,599.3164080567215
950,616.1190122896851
955,595.841078469457
960,478.83198289811384
965,422.13303814318414
970,561.3807296227551
975,457.3201600631293
980,496.40240096083494
985,447.439926690052
990,415.13130531494915
995,492.795182172549
1000,486.34075406259296
1005,427.09244007055753
1010,347.4326023984997
1015,412.0620735220222
1020,429.5719121191469
1025,361.20792136407056
1030,408.14109830759037
1035,389.8539688214305
1040,400.77271392521953
1045,377.2919694579544
1050,336.35401668119005
1055,391.1209737953293
1060,345.2658457207381
1065,340.4067843557205
1070,306.9744308326597
1075,307.9472111274043
